item>>01 Product ID,item>>02 SKU,item>>03 Title,item>>04 Brand,item>>05 Color,item>>06 Size,item>>07 In Stock,item>>08 Quantity,item>>09 List Price,item>>10 Sale Price,item>>11 Currency,item>>12 Categories,item>>13 Images,item>>13 URL,item>>14 Extract Date
638204619,144-442-0759-200,3-in-1 Ultra Parka,Abercrombie & Fitch,NAVY BLUE,L,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:02.937Z
638204627,144-442-0759-200,3-in-1 Ultra Parka,Abercrombie & Fitch,NAVY BLUE,S,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:03.133Z
638269800,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XL,Yes,1,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:08.189Z
638269658,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XXS,No,0,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:08.534Z
638269666,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XL,No,0,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:08.732Z
638269674,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XXS,Yes,1,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:08.959Z
638269682,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XS,No,0,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:09.166Z
638269691,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XS,No,0,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:09.547Z
638269703,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,XS,No,0,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:09.712Z
638269711,144-442-0742-128,Wool-Blend Dad Coat,Abercrombie & Fitch,GREY PLAID,S,No,0,220,220,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9062-0742-128_prod1?scl=1,https://www.abercrombie.com/shop/us/p/wool-blend-dad-coat-32316819?categoryId=12252&seq=03,2020-02-10T22:48:09.864Z
